18735,18754	89	18655,18657,18658,18663,18664,18665,18666,18660,18708,18709,18704,18705,18706,18707,18667,18700,18668,18701,18669,18702,18703,18753,18750,18759,18755,18757,18762,18760,18761,18696,18697,18730,18731,18698,18699,18732,18692,18693,18694,18695,18690,18691,18738,18739,18733,18736,18740,18742,18743,18748,18745,18746,18747,18674,18675,18676,18710,18677,18670,18671,18672,18719,18715,18716,18717,18718,18678,18711,18679,18712,18713,18714,18685,18687,18720,18688,18721,18681,18682,18683,18684,18680,18726,18728,18729,18689,18722,18723,18724	
31501,31532	88	31509,31511,31510,31517,31516,31519,31518,31513,31512,31514,31585,31583,31506,31505,31508,31507,31504,31503,31575,31574,31576,31571,31570,31573,31572,31579,31578,31564,31563,31566,31565,31560,31562,31561,31568,31567,31552,31555,31554,31551,31550,31557,31556,31559,31558,31542,31541,31543,31540,31546,31545,31548,31547,31490,31492,31491,31498,31497,31530,31533,31499,31493,31496,31495,31539,31538,31535,31534,31537,31536,31481,31487,31520,31486,31489,31522,31488,31521,31483,31482,31484,31528,31527,31529,31524,31523,31526,31525	
31483,31486	87	31509,31591,31590,31511,31632,31510,31517,31516,31519,31518,31633,31512,31515,31636,31514,31585,31500,31508,31507,31623,31502,31501,31504,31574,31577,31576,31570,31573,31572,31615,31618,31579,31564,31563,31566,31565,31560,31561,31568,31567,31600,31603,31569,31552,31555,31554,31551,31550,31557,31559,31558,31542,31541,31544,31543,31540,31546,31545,31548,31547,31490,31491,31498,31497,31499,31532,31494,31496,31495,31539,31538,31535,31536,31481,31487,31520,31489,31522,31521,31488,31482,31485,31484,31529,31524,31523,31525	
31527,31563	86	31591,31590,31632,31599,31593,31592,31595,31594,31517,31516,31519,31518,31512,31633,31636,31514,31586,31585,31588,31620,31587,31582,31581,31583,31508,31502,31623,31501,31504,31746,31609,31608,31574,31576,31571,31573,31572,31615,31618,31617,31579,31612,31578,31611,31614,31564,31566,31565,31560,31605,31568,31600,31603,31569,31552,31555,31554,31551,31550,31559,31542,31541,31544,31543,31546,31545,31547,31490,31491,31498,31533,31532,31493,31496,31495,31538,31535,31481,31489,31522,31521,31483,31529,31524,31523,31525	
31569,31587	85	31591,31590,31597,31596,31511,31599,31510,31598,31517,31516,31519,31518,31513,31512,31585,31588,31584,31583,31506,31505,31502,31501,31589,31503,31608,31575,31574,31571,31573,31572,31579,31564,31563,31566,31565,31560,31562,31604,31607,31606,31568,31601,31567,31600,31603,31602,31553,31552,31555,31554,31551,31550,31556,31559,31542,31541,31544,31543,31549,31546,31548,31547,31490,31492,31491,31530,31533,31499,31493,31495,31538,31534,31537,31489,31522,31521,31483,31482,31484,31528,31527,31529,31524,31523,31526	
18657,18684	84	18655,18658,18664,18665,18666,18660,18662,18708,18709,18704,18705,18706,18707,18667,18700,18668,18701,18669,18702,18703,18752,18753,18754,18696,18697,18730,18698,18731,18699,18692,18693,18694,18695,18690,18691,18737,18738,18739,18734,18735,18736,18740,18742,18743,18748,18749,18745,18747,18674,18675,18676,18677,18710,18670,18671,18672,18673,18719,18715,18716,18717,18718,18678,18711,18679,18712,18713,18685,18686,18687,18688,18721,18681,18682,18683,18680,18726,18727,18728,18729,18689,18722,18723,18724	
18695,18763	83	18658,18664,18665,18666,18660,18662,18708,18709,18704,18705,18667,18700,18668,18701,18669,18702,18703,18751,18753,18754,18758,18762,18764,18765,18760,18766,18767,18696,18697,18730,18698,18731,18699,18732,18692,18694,18690,18737,18738,18739,18733,18734,18736,18740,18741,18742,18743,18748,18749,18747,18674,18675,18677,18710,18670,18671,18672,18673,18719,18715,18716,18717,18718,18678,18711,18679,18713,18685,18686,18687,18720,18688,18682,18683,18684,18680,18727,18728,18729,18722,18723,18724,18725	
31501,31520	82	31509,31511,31517,31516,31519,31518,31513,31512,31515,31514,31585,31500,31506,31505,31508,31507,31504,31574,31571,31570,31573,31572,31579,31564,31566,31565,31560,31561,31568,31567,31569,31552,31555,31554,31551,31550,31557,31556,31559,31558,31542,31541,31544,31543,31540,31546,31545,31548,31547,31490,31492,31491,31498,31497,31530,31533,31499,31532,31494,31493,31496,31495,31539,31538,31535,31536,31481,31487,31486,31489,31522,31488,31521,31483,31482,31485,31484,31529,31524,31523,31526,31525	
18707,18760	81	18658,18664,18666,18660,18662,18708,18709,18705,18700,18667,18668,18701,18669,18702,18703,18751,18752,18753,18754,18750,18758,18762,18761,18696,18697,18730,18698,18731,18699,18732,18692,18694,18695,18690,18737,18738,18739,18733,18734,18735,18736,18740,18741,18742,18743,18748,18749,18744,18746,18747,18674,18675,18677,18710,18670,18671,18672,18673,18719,18715,18716,18717,18718,18678,18711,18679,18713,18685,18720,18688,18681,18682,18683,18684,18680,18727,18728,18729,18722,18723,18724	
18658,18740	80	18655,18657,18664,18665,18660,18708,18704,18705,18706,18707,18667,18700,18701,18669,18702,18703,18752,18753,18754,18758,18762,18763,18764,18765,18760,18761,18766,18696,18698,18699,18732,18692,18693,18694,18695,18690,18691,18738,18735,18736,18741,18742,18743,18748,18745,18674,18675,18676,18710,18677,18671,18672,18719,18715,18716,18717,18718,18711,18678,18712,18713,18714,18685,18686,18687,18720,18688,18721,18681,18682,18683,18684,18680,18727,18728,18729,18689,18722,18723,18724	
18712,18738	79	18655,18657,18658,18659,18664,18665,18660,18708,18704,18705,18706,18707,18667,18700,18701,18669,18702,18703,18752,18753,18754,18696,18698,18699,18732,18692,18693,18694,18695,18690,18691,18739,18733,18735,18736,18740,18741,18742,18743,18748,18744,18745,18746,18674,18675,18676,18710,18677,18671,18672,18719,18715,18716,18717,18718,18711,18678,18713,18714,18685,18686,18687,18720,18688,18721,18681,18682,18683,18684,18680,18726,18727,18728,18729,18689,18722,18723,18724,18725	
18698,18742	78	18655,18657,18658,18665,18666,18660,18662,18708,18709,18705,18706,18707,18700,18668,18701,18669,18703,18751,18752,18753,18754,18758,18762,18763,18764,18760,18761,18696,18697,18730,18731,18699,18732,18692,18693,18695,18690,18691,18737,18738,18739,18734,18735,18736,18740,18743,18748,18749,18745,18747,18676,18710,18670,18671,18673,18719,18715,18717,18718,18711,18679,18712,18713,18685,18720,18688,18721,18681,18683,18684,18726,18727,18728,18729,18689,18722,18723,18724	
18701,18742	77	18655,18657,18658,18665,18666,18660,18662,18708,18709,18705,18706,18707,18700,18668,18669,18703,18751,18752,18753,18754,18750,18758,18762,18763,18764,18760,18761,18696,18697,18730,18731,18698,18699,18732,18692,18693,18695,18690,18691,18737,18738,18739,18734,18735,18736,18740,18743,18748,18749,18745,18747,18676,18710,18670,18671,18672,18673,18719,18711,18678,18679,18712,18713,18685,18720,18688,18721,18681,18683,18684,18727,18728,18729,18689,18722,18723,18724	
18760,18767	76	18770,18772,18778,18663,18664,18666,18660,18662,18708,18709,18705,18667,18700,18668,18701,18669,18702,18751,18754,18750,18759,18755,18756,18757,18758,18762,18763,18764,18765,18766,18768,18769,18696,18697,18730,18731,18698,18699,18732,18694,18695,18737,18738,18739,18733,18734,18740,18741,18749,18744,18746,18747,18674,18675,18677,18670,18671,18672,18673,18719,18715,18716,18717,18718,18678,18711,18679,18713,18685,18720,18682,18684,18680,18727,18723,18724	
31498,31523	75	31509,31510,31517,31516,31519,31518,31512,31515,31514,31585,31500,31582,31581,31583,31505,31508,31507,31502,31501,31504,31574,31577,31576,31570,31573,31572,31578,31564,31563,31566,31565,31561,31568,31567,31569,31553,31552,31551,31550,31557,31556,31558,31542,31541,31543,31540,31546,31545,31548,31547,31490,31491,31499,31532,31494,31495,31539,31538,31535,31536,31481,31487,31520,31486,31489,31522,31488,31521,31483,31482,31527,31529,31524,31526,31525	
31512,31568	74	31509,31591,31590,31517,31516,31518,31515,31514,31585,31500,31588,31587,31583,31505,31508,31507,31502,31501,31504,31574,31576,31570,31573,31572,31578,31564,31563,31566,31565,31561,31567,31569,31553,31552,31551,31550,31557,31558,31541,31543,31540,31546,31545,31548,31547,31490,31491,31498,31497,31499,31532,31494,31496,31495,31539,31538,31535,31536,31481,31487,31520,31486,31489,31522,31488,31521,31483,31484,31527,31529,31524,31523,31526,31525	
18700,18722	73	18655,18657,18658,18664,18665,18660,18708,18709,18705,18706,18707,18667,18701,18669,18702,18703,18752,18753,18754,18762,18763,18764,18765,18760,18696,18698,18699,18692,18693,18694,18695,18690,18691,18738,18739,18735,18736,18740,18742,18743,18748,18745,18674,18675,18676,18710,18677,18671,18672,18719,18715,18716,18717,18718,18711,18678,18712,18713,18685,18688,18721,18681,18682,18683,18684,18680,18726,18727,18728,18729,18689,18723,18724	
18741,18756	72	18774,18775,18776,18770,18772,18777,18657,18778,18658,18784,18785,18665,18666,18780,18660,18782,18662,18709,18705,18706,18788,18668,18701,18789,18703,18751,18753,18759,18757,18758,18763,18764,18765,18760,18761,18767,18768,18769,18696,18697,18730,18698,18731,18699,18732,18693,18690,18691,18737,18734,18748,18749,18745,18747,18676,18670,18791,18671,18792,18673,18790,18717,18679,18712,18714,18685,18720,18721,18726,18729,18689,18722	
31615,31618	71	31509,31591,31590,31597,31630,31596,31599,31632,31598,31592,31594,31638,31637,31518,31634,31633,31515,31636,31635,31619,31500,31587,31582,31627,31626,31629,31507,31623,31622,31625,31624,31608,31574,31577,31610,31570,31573,31617,31579,31614,31564,31563,31561,31605,31606,31601,31567,31600,31602,31553,31552,31676,31672,31557,31558,31540,31497,31494,31539,31659,31535,31536,31487,31520,31486,31488,31483,31485,31527,31647,31646	
31573,31578	70	31591,31590,31596,31517,31516,31519,31518,31512,31514,31585,31500,31583,31508,31502,31501,31589,31574,31577,31576,31570,31572,31579,31564,31563,31566,31565,31560,31568,31567,31600,31569,31552,31555,31554,31551,31550,31558,31542,31541,31544,31543,31546,31545,31548,31547,31490,31491,31498,31497,31532,31499,31494,31496,31495,31539,31538,31481,31487,31489,31522,31521,31483,31482,31485,31527,31529,31524,31523,31526,31525	
31536,31568	69	31509,31591,31590,31510,31517,31516,31518,31512,31515,31514,31585,31500,31505,31508,31507,31502,31501,31504,31574,31577,31576,31573,31572,31564,31565,31601,31567,31600,31603,31552,31551,31550,31557,31558,31541,31540,31546,31545,31548,31547,31490,31491,31498,31497,31499,31532,31494,31496,31495,31539,31538,31535,31481,31487,31520,31486,31489,31522,31488,31521,31483,31485,31484,31527,31529,31524,31523,31526,31525	
31527,31555	68	31597,31599,31632,31593,31592,31595,31594,31518,31512,31514,31586,31500,31588,31587,31620,31582,31581,31583,31627,31508,31502,31501,31504,31609,31608,31574,31577,31576,31570,31573,31572,31618,31617,31612,31578,31611,31614,31564,31563,31566,31565,31605,31601,31603,31569,31602,31552,31558,31544,31543,31545,31490,31491,31498,31497,31532,31496,31495,31539,31535,31536,31481,31489,31522,31483,31485,31524,31525	
18687,18690	67	18696,18697,18655,18692,18693,18694,18695,18691,18738,18739,18657,18658,18735,18736,18740,18664,18665,18742,18743,18660,18708,18706,18707,18667,18700,18745,18669,18702,18703,18674,18675,18752,18676,18753,18677,18710,18754,18671,18672,18719,18715,18718,18678,18711,18712,18713,18758,18685,18762,18686,18763,18764,18688,18721,18765,18681,18682,18683,18684,18761,18680,18726,18727,18728,18689,18723,18724	
31545,31563	66	31510,31517,31516,31519,31518,31512,31514,31582,31581,31583,31508,31507,31502,31501,31504,31574,31576,31571,31573,31572,31579,31578,31564,31566,31565,31560,31568,31567,31569,31553,31552,31555,31554,31551,31550,31559,31542,31541,31544,31543,31546,31548,31547,31490,31491,31498,31533,31532,31499,31493,31496,31495,31538,31535,31481,31487,31486,31489,31522,31521,31483,31527,31529,31524,31523,31525	
18667,18760	65	18770,18772,18778,18658,18666,18662,18708,18709,18707,18700,18668,18669,18702,18703,18751,18752,18753,18754,18758,18762,18763,18764,18765,18761,18766,18767,18768,18769,18697,18730,18731,18692,18695,18690,18737,18738,18739,18734,18735,18736,18740,18741,18742,18743,18748,18747,18710,18670,18673,18719,18715,18718,18711,18679,18713,18688,18681,18683,18684,18727,18728,18729,18722,18723,18724	
31550,31553	64	31591,31590,31599,31510,31593,31592,31595,31594,31517,31516,31519,31512,31636,31586,31585,31588,31587,31582,31581,31583,31508,31502,31623,31501,31504,31574,31576,31573,31572,31615,31563,31566,31565,31568,31567,31600,31569,31552,31554,31551,31542,31541,31544,31543,31549,31546,31545,31548,31547,31490,31491,31498,31496,31495,31538,31481,31489,31522,31521,31483,31529,31524,31523,31525	
18666,18766	63	18775,18776,18770,18772,18778,18658,18663,18660,18662,18708,18709,18705,18667,18668,18701,18751,18754,18750,18755,18757,18758,18762,18763,18764,18765,18760,18767,18768,18769,18696,18697,18730,18731,18698,18699,18732,18692,18694,18695,18737,18741,18749,18744,18746,18747,18675,18677,18670,18671,18672,18673,18719,18716,18717,18678,18711,18679,18685,18720,18682,18684,18680,18723	
18677,18766	62	18775,18776,18770,18772,18778,18658,18784,18785,18666,18780,18781,18662,18708,18709,18700,18788,18668,18669,18702,18754,18758,18762,18763,18764,18765,18760,18767,18768,18769,18697,18730,18731,18692,18695,18737,18738,18739,18740,18749,18747,18795,18796,18797,18798,18670,18792,18793,18673,18794,18790,18719,18715,18718,18711,18799,18679,18713,18687,18684,18727,18723,18724	
31662,31668	61	31707,31674,31673,31675,31670,31671,31715,31714,31639,31716,31513,31711,31710,31713,31679,31712,31663,31665,31664,31660,31549,31705,31666,31702,31669,31503,31690,31652,31531,31575,31696,31651,31695,31654,31698,31691,31650,31694,31659,31656,31534,31655,31699,31658,31537,31719,31641,31643,31687,31720,31642,31686,31680,31562,31683,31682,31528,31648,31645,31689,31644	
18686,18739	60	18775,18655,18776,18770,18772,18657,18658,18784,18665,18780,18781,18708,18706,18707,18700,18788,18669,18702,18703,18752,18753,18758,18762,18763,18764,18765,18761,18766,18767,18768,18692,18693,18695,18690,18691,18738,18735,18736,18742,18743,18676,18710,18719,18715,18718,18711,18712,18713,18687,18688,18721,18681,18683,18684,18726,18727,18728,18689,18723,18724	
31607,31608	59	31591,31590,31597,31630,31599,31598,31592,31594,31638,31637,31519,31634,31633,31636,31635,31619,31740,31585,31588,31587,31620,31741,31582,31584,31583,31626,31747,31629,31623,31744,31622,31746,31625,31624,31729,31610,31731,31730,31615,31739,31579,31578,31614,31735,31734,31560,31605,31728,31606,31727,31568,31603,31569,31555,31554,31677,31526,31647,31646	
18672,18772	58	18697,18730,18731,18776,18737,18738,18739,18734,18778,18740,18784,18785,18666,18780,18781,18662,18708,18709,18749,18700,18788,18668,18701,18669,18702,18747,18795,18796,18797,18754,18798,18670,18792,18793,18673,18794,18790,18715,18718,18799,18679,18713,18758,18762,18763,18687,18764,18765,18760,18684,18761,18727,18766,18723,18767,18724,18768,18769	
31617,31632	57	31509,31597,31630,31596,31599,31555,31598,31594,31518,31557,31634,31633,31515,31636,31635,31540,31627,31748,31626,31629,31507,31749,31623,31622,31746,31624,31608,31729,31577,31610,31494,31570,31615,31659,31618,31535,31732,31614,31735,31734,31487,31520,31564,31486,31563,31488,31560,31485,31484,31561,31527,31606,31601,31600,31647,31602,31646	
38411,38435	56	38460,38461,38462,38463,38420,38464,38421,38465,38422,38466,38423,38467,38424,38468,38425,38426,38427,38428,38429,38450,38451,38410,38412,38413,38414,38415,38416,38417,38418,38419,38440,38441,38442,38443,38444,38409,38445,38446,38403,38447,38404,38448,38405,38449,38406,38407,38408,38430,38431,38432,38433,38434,38436,38437,38438,38439	
38414,38440	55	38460,38461,38462,38463,38420,38464,38421,38465,38422,38423,38467,38424,38468,38425,38426,38427,38428,38429,38450,38451,38410,38411,38412,38413,38415,38416,38417,38418,38419,38441,38442,38443,38444,38409,38445,38446,38403,38447,38404,38448,38405,38449,38406,38407,38408,38430,38431,38432,38433,38434,38435,38436,38437,38438,38439	
31592,31616	54	31591,31590,31597,31596,31511,31599,31593,31595,31594,31513,31619,31580,31586,31588,31587,31584,31506,31505,31589,31625,31503,31609,31608,31575,31610,31571,31615,31617,31579,31612,31611,31613,31563,31560,31562,31605,31604,31606,31600,31553,31555,31556,31559,31549,31492,31531,31530,31533,31499,31493,31534,31537,31482,31528	
31487,31581	53	31591,31590,31511,31517,31516,31519,31518,31586,31585,31582,31583,31505,31502,31503,31574,31576,31571,31573,31572,31579,31564,31563,31560,31568,31600,31603,31552,31555,31554,31551,31550,31559,31542,31541,31544,31543,31546,31545,31548,31547,31498,31533,31499,31493,31496,31538,31481,31521,31483,31529,31524,31523,31525	
29942,29963	52	29989,29988,29987,29986,29949,29948,29947,29946,29981,29980,30026,29985,29984,29983,29982,30028,29956,29955,29998,29953,29997,29959,29958,29957,29992,29991,29990,29952,29996,29951,29995,29950,29994,29993,29929,29921,29969,29924,29968,29962,29961,29960,29978,29977,29976,29898,29979,29970,29974,29973,29972,29971	
31540,31571	51	31509,31596,31598,31518,31512,31515,31514,31500,31627,31508,31629,31507,31501,31589,31624,31609,31576,31617,31565,31561,31603,31557,31558,31541,31544,31543,31545,31548,31547,31490,31491,31498,31497,31533,31532,31499,31494,31495,31539,31535,31536,31481,31520,31487,31486,31489,31522,31488,31521,31485,31484	
38411,38462	50	38460,38461,38463,38420,38464,38421,38465,38422,38466,38423,38467,38424,38468,38425,38426,38427,38428,38429,38450,38410,38412,38413,38414,38415,38416,38417,38418,38419,38440,38441,38442,38409,38403,38447,38404,38448,38405,38406,38407,38408,38430,38431,38432,38433,38434,38435,38436,38437,38438,38439	
31535,31556	49	31509,31510,31512,31515,31514,31500,31627,31508,31507,31502,31501,31624,31576,31618,31564,31561,31603,31552,31554,31557,31558,31544,31543,31540,31545,31548,31490,31491,31498,31497,31499,31532,31494,31496,31495,31539,31536,31481,31520,31486,31489,31522,31488,31482,31485,31484,31524,31523,31525	
31652,31675	48	31707,31674,31673,31670,31671,31639,31513,31710,31679,31712,31663,31662,31665,31660,31549,31666,31702,31503,31668,31690,31531,31696,31651,31695,31654,31698,31691,31650,31694,31659,31534,31655,31699,31537,31658,31641,31643,31687,31642,31686,31680,31562,31683,31682,31648,31645,31689,31644	
18738,18775	47	18698,18699,18732,18776,18694,18739,18733,18659,18740,18741,18664,18660,18708,18704,18705,18667,18700,18744,18701,18669,18702,18746,18674,18675,18677,18672,18715,18716,18717,18718,18678,18713,18758,18686,18687,18720,18764,18765,18682,18684,18680,18727,18766,18767,18724,18768,18725	
18739,18775	46	18698,18699,18732,18776,18694,18738,18733,18659,18741,18664,18660,18708,18704,18705,18667,18700,18744,18701,18669,18702,18746,18674,18675,18677,18672,18715,18716,18717,18718,18678,18713,18758,18686,18687,18720,18764,18765,18682,18684,18680,18727,18766,18767,18724,18768,18725	
38430,38445	45	38440,38441,38420,38442,38421,38443,38422,38444,38409,38423,38424,38446,38403,38425,38447,38404,38426,38448,38405,38427,38449,38406,38428,38407,38429,38450,38451,38431,38410,38432,38411,38433,38412,38434,38413,38435,38414,38415,38437,38416,38438,38417,38439,38418,38419	
38428,38451	44	38420,38421,38422,38423,38424,38425,38426,38427,38429,38450,38410,38411,38412,38413,38414,38415,38416,38417,38418,38419,38440,38441,38442,38443,38444,38409,38445,38446,38403,38404,38448,38405,38449,38406,38407,38430,38431,38432,38433,38434,38435,38437,38438,38439	
31539,31617	43	31509,31591,31590,31596,31511,31510,31598,31518,31620,31505,31507,31622,31575,31577,31571,31615,31618,31579,31560,31561,31604,31601,31600,31603,31602,31555,31557,31559,31558,31540,31497,31533,31493,31535,31536,31487,31520,31486,31488,31482,31484,31528,31527	
31604,31729	42	31708,31751,31750,31753,31752,31638,31637,31634,31755,31754,31619,31740,31742,31741,31584,31748,31626,31747,31749,31744,31622,31743,31625,31746,31745,31608,31730,31616,31737,31659,31736,31739,31617,31738,31612,31611,31732,31614,31735,31734,31647,31646	
31503,31660	41	31639,31690,31685,31684,31687,31681,31680,31683,31682,31689,31688,31674,31673,31675,31670,31672,31678,31679,31663,31662,31665,31661,31667,31666,31669,31668,31652,31651,31654,31650,31659,31656,31655,31658,31641,31643,31642,31649,31648,31645,31644	
31695,31716	40	31707,31674,31673,31675,31670,31671,31711,31710,31713,31679,31712,31580,31663,31662,31665,31664,31660,31666,31702,31668,31690,31696,31651,31654,31698,31691,31694,31650,31656,31655,31699,31658,31641,31642,31686,31680,31683,31682,31648,31689	
29981,29989	39	29929,29988,29987,29942,29948,29947,29969,29924,29946,29980,30026,29963,29985,29962,29984,29983,29960,29982,30028,29978,29976,29998,29898,29953,29997,29957,29979,29970,29992,29991,29990,29974,29996,29951,29995,29950,29972,29994,29993	
18712,18733	38	18655,18657,18665,18706,18707,18669,18703,18752,18753,18754,18692,18693,18695,18691,18738,18739,18735,18736,18740,18742,18743,18748,18745,18676,18710,18718,18711,18688,18721,18681,18683,18726,18727,18728,18729,18689,18722,18724	
31616,31677	37	31597,31595,31594,31619,31580,31584,31589,31625,31503,31608,31575,31610,31617,31612,31611,31613,31719,31718,31720,31562,31683,31605,31604,31725,31728,31606,31727,31722,31721,31723,31674,31717,31713,31549,31531,31655,31537	
46450,46477	36	46468,46469,46466,46488,46467,46489,46464,46486,46465,46487,46462,46484,46463,46485,46460,46482,46461,46483,46480,46481,46459,46457,46479,46458,46478,46475,46454,46476,46451,46473,46452,46474,46471,46472,46470,46490	
46460,46465	35	46468,46469,46466,46488,46467,46489,46464,46486,46487,46484,46462,46463,46485,46482,46461,46483,46480,46481,46457,46479,46458,46477,46478,46475,46454,46476,46451,46473,46452,46474,46471,46450,46472,46470,46490	
1347,1362	34	1352,1359,1355,1354,1373,1371,1402,1364,1405,1385,1384,1381,1380,1415,1410,1375,1416,1396,1395,1394,1392,1390,1425,1423,1422,1429,1427,1440,1435,1399,1430,1447,1444,1442	
37846,37851	33	45398,49635,6599,6986,37852,6626,37856,37881,282,39140,14828,37849,10628,37841,37885,37842,37843,39627,6493,6452,6970,6455,6609,37839,37832,37836,45568,20045,37861,37827,36256,6535,37866	
31490,31589	32	31512,31515,31514,31500,31587,31582,31584,31583,31571,31570,31573,31578,31566,31565,31561,31569,31552,31558,31544,31543,31540,31548,31491,31497,31533,31532,31494,31539,31522,31527,31526,31525	
